RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31
395031,51,"Rochester, NY",Msa,NY,580.3333333333334,563.3333333333334,686.3333333333334,829.3333333333334,988.3333333333334,1061.6666666666667,1093.6666666666667,1058.0,987.6666666666666,935.0,835.0,724.0,625.6666666666666,625.3333333333334,737.6666666666666,903.3333333333334,1063.0,1173.3333333333333,1194.0,1155.3333333333333,1076.6666666666667,1010.6666666666666,888.6666666666666,766.0,670.0,700.0,795.6666666666666,746.3333333333334,823.3333333333334,1014.3333333333334,1299.0,1448.3333333333333,1418.3333333333333,1368.3333333333333,1218.6666666666667,972.6666666666666
395167,53,"Tucson, AZ",Msa,AZ,1301.3333333333333,1440.0,1728.0,1769.3333333333333,1818.0,1740.0,1672.0,1625.3333333333333,1496.0,1401.6666666666667,1189.0,1025.6666666666667,1003.0,1070.0,1443.3333333333333,1569.3333333333333,1640.3333333333333,1453.0,1374.0,1303.3333333333333,1222.0,1167.0,1092.6666666666667,1020.6666666666666,1060.6666666666667,1168.3333333333333,1336.6666666666667,1291.0,1338.0,1369.6666666666667,1448.3333333333333,1423.0,1417.3333333333333,1430.6666666666667,1412.3333333333333,1299.3333333333333
395238,57,"Worcester, MA",Msa,MA,537.6666666666666,514.3333333333334,647.0,776.6666666666666,975.3333333333334,1050.6666666666667,1057.6666666666667,997.3333333333334,911.3333333333334,890.3333333333334,777.3333333333334,677.6666666666666,567.3333333333334,555.3333333333334,687.0,835.3333333333334,997.3333333333334,1069.0,1058.0,1000.0,933.3333333333334,912.3333333333334,838.0,697.6666666666666,596.6666666666666,589.3333333333334,727.6666666666666,722.6666666666666,801.3333333333334,877.3333333333334,989.6666666666666,1022.0,981.6666666666666,965.6666666666666,869.3333333333334,706.3333333333334
394753,64,"Knoxville, TN",Msa,TN,848.3333333333334,912.3333333333334,1078.0,1202.0,1321.3333333333333,1363.6666666666667,1402.6666666666667,1397.3333333333333,1312.0,1174.0,1017.0,884.3333333333334,836.6666666666666,855.6666666666666,1035.6666666666667,1174.0,1274.0,1339.6666666666667,1357.6666666666667,1381.3333333333333,1334.6666666666667,1265.6666666666667,1181.0,1023.6666666666666,1016.3333333333334,1030.3333333333333,1177.6666666666667,1183.0,1320.3333333333333,1442.0,1557.0,1532.6666666666667,1467.3333333333333,1435.0,1398.0,1272.0
394653,65,"Greenville, SC",Msa,SC,625.0,654.3333333333334,792.6666666666666,858.0,942.3333333333334,919.0,915.3333333333334,902.6666666666666,855.3333333333334,825.0,729.6666666666666,650.0,639.0,703.0,892.3333333333334,1012.3333333333334,1142.0,1151.0,1164.6666666666667,1110.3333333333333,1079.0,995.0,930.3333333333334,820.0,811.6666666666666,837.3333333333334,953.3333333333334,987.6666666666666,1077.3333333333333,1162.3333333333333,1256.0,1263.6666666666667,1246.0,1198.6666666666667,1103.3333333333333,981.6666666666666
394952,66,"Ventura, CA",Msa,CA,553.0,555.6666666666666,652.3333333333334,698.6666666666666,775.6666666666666,786.6666666666666,819.3333333333334,807.6666666666666,769.0,721.0,627.3333333333334,558.3333333333334,533.0,576.6666666666666,686.6666666666666,761.0,863.0,872.6666666666666,903.0,874.0,848.6666666666666,772.3333333333334,682.6666666666666,588.0,563.3333333333334,592.6666666666666,638.3333333333334,558.6666666666666,562.0,674.0,890.6666666666666,970.6666666666666,928.0,915.6666666666666,850.3333333333334,789.3333333333334
394521,70,"Dayton, OH",Msa,OH,490.3333333333333,541.3333333333334,680.3333333333334,774.6666666666666,874.3333333333334,907.3333333333334,957.6666666666666,923.6666666666666,868.3333333333334,797.6666666666666,704.6666666666666,618.3333333333334,560.3333333333334,566.0,763.6666666666666,951.3333333333334,1112.6666666666667,1155.6666666666667,1187.3333333333333,1214.3333333333333,1153.6666666666667,1069.3333333333333,977.6666666666666,847.3333333333334,829.6666666666666,855.3333333333334,990.3333333333334,989.3333333333334,1065.3333333333333,1129.3333333333333,1248.6666666666667,1288.3333333333333,1290.3333333333333,1272.0,1187.6666666666667,1031.0
394648,73,"Greensboro, NC",Msa,NC,"","","","","","","","","","","",627.0,633.3333333333334,686.0,811.6666666666666,878.6666666666666,944.0,944.6666666666666,948.0,921.0,914.0,866.0,789.3333333333334,677.6666666666666,657.6666666666666,684.6666666666666,784.3333333333334,762.6666666666666,836.6666666666666,896.3333333333334,999.3333333333334,1003.0,982.0,968.3333333333334,901.3333333333334,809.3333333333334
394304,74,"Akron, OH",Msa,OH,473.3333333333333,453.0,537.0,623.0,736.6666666666666,780.0,829.0,827.0,768.6666666666666,686.6666666666666,618.0,530.0,483.3333333333333,451.6666666666667,556.6666666666666,637.6666666666666,714.6666666666666,734.6666666666666,767.0,768.3333333333334,749.6666666666666,690.0,605.3333333333334,557.6666666666666,542.3333333333334,573.6666666666666,631.6666666666666,638.0,702.6666666666666,769.3333333333334,883.3333333333334,954.0,1031.3333333333333,1022.6666666666666,959.3333333333334,762.6666666666666
395134,77,"Stockton, CA",Msa,CA,543.3333333333334,522.3333333333334,592.6666666666666,625.0,702.6666666666666,711.3333333333334,750.3333333333334,758.3333333333334,725.6666666666666,685.3333333333334,611.0,542.6666666666666,507.0,513.6666666666666,607.0,685.6666666666666,758.6666666666666,758.6666666666666,789.6666666666666,779.6666666666666,778.6666666666666,737.3333333333334,665.3333333333334,594.3333333333334,552.3333333333334,578.0,632.6666666666666,580.0,593.6666666666666,658.6666666666666,780.6666666666666,822.0,822.3333333333334,812.3333333333334,762.3333333333334,654.6666666666666
394457,78,"Charleston, SC",Msa,SC,999.6666666666666,1052.3333333333333,1271.0,1386.6666666666667,1492.6666666666667,1489.6666666666667,1457.0,1381.6666666666667,1159.3333333333333,1089.6666666666667,977.6666666666666,946.0,943.3333333333334,1047.6666666666667,1321.0,1476.3333333333333,1600.6666666666667,1575.6666666666667,1560.3333333333333,1462.6666666666667,1319.6666666666667,1249.3333333333333,1133.3333333333333,1061.3333333333333,1035.6666666666667,1192.0,1403.0,1388.0,1497.3333333333333,1659.0,1881.6666666666667,1923.3333333333333,1800.3333333333333,1726.6666666666667,1553.6666666666667,1423.0
394484,80,"Colorado Springs, CO",Msa,CO,521.3333333333334,489.3333333333333,487.3333333333333,492.0,556.6666666666666,588.0,595.3333333333334,583.6666666666666,554.0,520.3333333333334,466.3333333333333,427.3333333333333,423.3333333333333,413.0,453.6666666666667,467.0,520.0,565.3333333333334,579.6666666666666,575.3333333333334,526.3333333333334,500.6666666666667,424.3333333333333,369.0,320.3333333333333,318.3333333333333,332.6666666666667,298.6666666666667,326.3333333333333,335.6666666666667,376.0,367.6666666666667,410.3333333333333,452.6666666666667,447.3333333333333,372.0
395115,83,"Springfield, MA",Msa,MA,305.6666666666667,291.0,366.0,458.6666666666667,554.0,597.6666666666666,607.6666666666666,575.3333333333334,531.3333333333334,517.6666666666666,469.0,404.0,334.0,329.6666666666667,417.0,510.3333333333333,609.3333333333334,628.3333333333334,623.6666666666666,599.6666666666666,572.3333333333334,540.0,480.3333333333333,400.0,339.3333333333333,341.0,416.6666666666667,425.0,459.6666666666667,487.6666666666667,567.0,576.3333333333334,567.6666666666666,556.0,516.6666666666666,441.6666666666667
395160,86,"Toledo, OH",Msa,OH,476.6666666666667,496.6666666666667,647.0,734.3333333333334,827.0,800.3333333333334,816.6666666666666,791.0,757.6666666666666,699.6666666666666,612.0,517.3333333333334,474.0,481.3333333333333,608.6666666666666,742.6666666666666,872.0,885.6666666666666,860.3333333333334,800.3333333333334,751.6666666666666,712.0,649.3333333333334,572.3333333333334,528.3333333333334,555.0,648.3333333333334,650.6666666666666,714.3333333333334,795.0,892.3333333333334,927.0,919.6666666666666,899.6666666666666,807.6666666666666,666.0
394666,96,"Harrisburg, PA",Msa,PA,581.5456641596045,562.7428020389707,688.9905905632266,779.6472472162827,941.4861676117384,958.2744373623045,993.1940384434815,899.1797278403122,823.9682793577767,796.4355169668487,710.479575843951,639.2973121015514,568.1150483591517,566.7719867791064,681.6037518729776,767.5596929958753,884.4060504598143,917.9825899609463,915.9679975908783,900.5227894203575,850.1579801686597,805.1654172371431,720.5525376942905,637.2827197314834,605.0492418103968,590.2755644298987,637.2827197314834,526.4801393777483,506.3342156770691,551.3267786085859,686.3044674031362,697.7204908335208,669.5161976525701,679.4998776380706,663.7267637913698,561.0
394602,159,"Fort Collins, CO",Msa,CO,"","","","","","","","","","","","","","","","","","",777.3333333333334,652.3333333333334,589.3333333333334,532.3333333333334,468.0,395.0,373.6666666666667,401.6666666666667,495.3333333333333,459.6666666666667,537.6666666666666,624.3333333333334,789.6666666666666,804.0,714.0,598.6666666666666,455.0,377.6666666666667
